state,state_fips,zip_code,brnd_name,gnrc_name,totl_day_sply,totl_drg_cost
PA,42,"19038",Trintellix,"Vortioxetine Hydrobromide",750,10461.42
FL,12,"32501",Trintellix,"Vortioxetine Hydrobromide",388,5348.45
UT,49,"84501",Trintellix,"Vortioxetine Hydrobromide",2538,35611.14
IN,18,"47557",Trintellix,"Vortioxetine Hydrobromide",390,5341.84
TX,48,"75320",Trintellix,"Vortioxetine Hydrobromide",360,4591.8
CA,06,"94578",Trintellix,"Vortioxetine Hydrobromide",415,5574.47
DC,11,"20016",Trintellix,"Vortioxetine Hydrobromide",390,5352.94
OH,39,"44094",Trintellix,"Vortioxetine Hydrobromide",1020,13852.09
IN,18,"48278",Trintellix,"Vortioxetine Hydrobromide",960,13267.84
MA,25,"02458",Trintellix,"Vortioxetine Hydrobromide",750,10264.15
CA,06,"94925",Trintellix,"Vortioxetine Hydrobromide",344,8239.38
IA,19,"52001",Trintellix,"Vortioxetine Hydrobromide",364,4705.48
IN,18,"47834",Trintellix,"Vortioxetine Hydrobromide",913,12956.14
WI,55,"53715",Trintellix,"Vortioxetine Hydrobromide",902,12867.71
IL,17,"62902",Trintellix,"Vortioxetine Hydrobromide",810,10936.65
IL,17,"60031",Trintellix,"Vortioxetine Hydrobromide",750,10575.97
TX,48,"75087",Trintellix,"Vortioxetine Hydrobromide",390,5488.47
MO,29,"65401",Trintellix,"Vortioxetine Hydrobromide",849,12267.03
NC,37,"27455",Trintellix,"Vortioxetine Hydrobromide",360,5091.87
MA,25,"02333",Trintellix,"Vortioxetine Hydrobromide",360,4993.68
RI,44,"02903",Trintellix,"Vortioxetine Hydrobromide",1497,23908.46
PR,72,"00732",Trintellix,"Vortioxetine Hydrobromide",390,5348.26
NY,36,"10804",Trintellix,"Vortioxetine Hydrobromide",420,5825.16
WV,54,"25802",Trintellix,"Vortioxetine Hydrobromide",900,12189.14
TN,47,"38305",Trintellix,"Vortioxetine Hydrobromide",420,5825.16
TN,47,"38563",Trintellix,"Vortioxetine Hydrobromide",1410,18833.91
MO,29,"65240",Trintellix,"Vortioxetine Hydrobromide",533,5581.59
NC,37,"28219",Trintellix,"Vortioxetine Hydrobromide",360,5080.82
OH,39,"44122",Trintellix,"Vortioxetine Hydrobromide",1530,19354.84
MO,29,"76092",Trintellix,"Vortioxetine Hydrobromide",630,8460.98
IL,17,"60612",Trintellix,"Vortioxetine Hydrobromide",630,8293.87
GA,13,"30501",Trintellix,"Vortioxetine Hydrobromide",510,7286.47
CA,06,"95969",Trintellix,"Vortioxetine Hydrobromide",330,4658.39
MS,28,"39466",Trintellix,"Vortioxetine Hydrobromide",1290,16193.5
TX,48,"76308",Trintellix,"Vortioxetine Hydrobromide",690,9287.9
IL,17,"60068",Trintellix,"Vortioxetine Hydrobromide",360,5331.24
PA,42,"19047",Trintellix,"Vortioxetine Hydrobromide",450,6306.81
NC,37,"28602",Trintellix,"Vortioxetine Hydrobromide",3484,48945.03
MO,29,"63638",Trintellix,"Vortioxetine Hydrobromide",502,6962.98
WI,55,"53217",Trintellix,"Vortioxetine Hydrobromide",478,6791.79
PA,42,"16226",Trintellix,"Vortioxetine Hydrobromide",320,4169.15
NY,36,"10509",Trintellix,"Vortioxetine Hydrobromide",330,4368.65
TX,48,"76384",Trintellix,"Vortioxetine Hydrobromide",870,12148.93
TX,48,"77030",Trintellix,"Vortioxetine Hydrobromide",390,5288.66
PA,42,"37172",Trintellix,"Vortioxetine Hydrobromide",420,5975.75
CA,06,"92690",Trintellix,"Vortioxetine Hydrobromide",330,4373.02
KY,21,"40241",Trintellix,"Vortioxetine Hydrobromide",390,5457.05
IL,17,"62301",Trintellix,"Vortioxetine Hydrobromide",1422,23710.68
SC,45,"29118",Trintellix,"Vortioxetine Hydrobromide",390,5033.74
MN,27,"55404",Trintellix,"Vortioxetine Hydrobromide",1020,14659.95
NY,36,"11023",Trintellix,"Vortioxetine Hydrobromide",1740,23608.06
MA,25,"01035",Trintellix,"Vortioxetine Hydrobromide",1170,16099.5
HI,15,"96813",Trintellix,"Vortioxetine Hydrobromide",195,5456.6
MN,27,"56001",Trintellix,"Vortioxetine Hydrobromide",600,8368.45
CT,09,"10549",Trintellix,"Vortioxetine Hydrobromide",360,4993.68
MA,25,"01778",Trintellix,"Vortioxetine Hydrobromide",322,4655.44
CO,08,"80247",Trintellix,"Vortioxetine Hydrobromide",330,4689.41
GA,13,"30628",Trintellix,"Vortioxetine Hydrobromide",390,5516.57
CA,06,"95404",Trintellix,"Vortioxetine Hydrobromide",640,10633.11
CT,09,"06473",Trintellix,"Vortioxetine Hydrobromide",1110,15297.73
NY,36,"11235",Trintellix,"Vortioxetine Hydrobromide",2010,27630.89
MN,27,"55112",Trintellix,"Vortioxetine Hydrobromide",996,14130.71
NE,31,"68843",Trintellix,"Vortioxetine Hydrobromide",1066,14842.89
AR,05,"72205",Trintellix,"Vortioxetine Hydrobromide",360,4704.72
NJ,34,"07307",Trintellix,"Vortioxetine Hydrobromide",1230,16839.02
NY,36,"12138",Trintellix,"Vortioxetine Hydrobromide",360,9804
CA,06,"95825",Trintellix,"Vortioxetine Hydrobromide",840,11913.25
PA,42,"16146",Trintellix,"Vortioxetine Hydrobromide",330,4334.99
MI,26,"48072",Trintellix,"Vortioxetine Hydrobromide",330,4569.46
PA,42,"17601",Trintellix,"Vortioxetine Hydrobromide",771,10031.64
FL,12,"33831",Trintellix,"Vortioxetine Hydrobromide",3369,49058.31
GA,13,"31419",Trintellix,"Vortioxetine Hydrobromide",480,6787.01
CA,06,"92545",Trintellix,"Vortioxetine Hydrobromide",630,8532.41
FL,12,"34209",Trintellix,"Vortioxetine Hydrobromide",345,4826.5
TN,47,"30384",Trintellix,"Vortioxetine Hydrobromide",690,9123.78
NY,36,"10029",Trintellix,"Vortioxetine Hydrobromide",360,4993.68
MD,24,"20814",Trintellix,"Vortioxetine Hydrobromide",1320,21930.78
FL,12,"33130",Trintellix,"Vortioxetine Hydrobromide",388,5298.64
MO,29,"64735",Trintellix,"Vortioxetine Hydrobromide",600,8414.68
NY,36,"14304",Trintellix,"Vortioxetine Hydrobromide",1080,13620.53
AL,01,"36693",Trintellix,"Vortioxetine Hydrobromide",1888,26240.29
MN,27,"56001",Trintellix,"Vortioxetine Hydrobromide",754,10632.99
NJ,34,"08723",Trintellix,"Vortioxetine Hydrobromide",720,9869.67
GA,13,"31709",Trintellix,"Vortioxetine Hydrobromide",524,7290.25
CA,06,"92193",Trintellix,"Vortioxetine Hydrobromide",650,9296.64
NY,36,"11791",Trintellix,"Vortioxetine Hydrobromide",4860,67974.56
SC,45,"29461",Trintellix,"Vortioxetine Hydrobromide",1020,13895.76
MI,26,"48603",Trintellix,"Vortioxetine Hydrobromide",720,10126.55
OH,39,"43213",Trintellix,"Vortioxetine Hydrobromide",1080,14582.01
UT,49,"84601",Trintellix,"Vortioxetine Hydrobromide",360,4972.47
TX,48,"77901",Trintellix,"Vortioxetine Hydrobromide",2400,32749.86
ND,38,"58107",Trintellix,"Vortioxetine Hydrobromide",360,4917.35
MN,27,"55904",Trintellix,"Vortioxetine Hydrobromide",852,11900.82
NM,35,"88203",Trintellix,"Vortioxetine Hydrobromide",360,5299.78
KY,21,"41653",Trintellix,"Vortioxetine Hydrobromide",827,11614.32
ME,23,"04106",Trintellix,"Vortioxetine Hydrobromide",480,6773.86
IL,17,"60674",Trintellix,"Vortioxetine Hydrobromide",302,3940.15
IL,17,"61602",Trintellix,"Vortioxetine Hydrobromide",1873,25885.54
PA,42,"19178",Trintellix,"Vortioxetine Hydrobromide",330,4638.25
WI,55,"53045",Trintellix,"Vortioxetine Hydrobromide",750,13865.86
MD,24,"20678",Trintellix,"Vortioxetine Hydrobromide",540,7461.66
NY,36,"11743",Trintellix,"Vortioxetine Hydrobromide",360,4724.78
IN,18,"47201",Trintellix,"Vortioxetine Hydrobromide",1488,20798.65
NV,32,"89136",Trintellix,"Vortioxetine Hydrobromide",714,9838.85
OK,40,"74120",Trintellix,"Vortioxetine Hydrobromide",351,4766.39
TN,47,"37615",Trintellix,"Vortioxetine Hydrobromide",840,11839.48
OK,40,"73013",Trintellix,"Vortioxetine Hydrobromide",360,4780.32
CO,08,"33161",Trintellix,"Vortioxetine Hydrobromide",2529,38477.83
MA,25,"02359",Trintellix,"Vortioxetine Hydrobromide",810,11114.23
GA,13,"31904",Trintellix,"Vortioxetine Hydrobromide",420,5792.54
FL,12,"34446",Trintellix,"Vortioxetine Hydrobromide",1200,16264.53
IA,19,"50125",Trintellix,"Vortioxetine Hydrobromide",899,13012.33
PA,42,"16066",Trintellix,"Vortioxetine Hydrobromide",960,12911.08
OH,39,"27617",Trintellix,"Vortioxetine Hydrobromide",1614,21947
IA,19,"51401",Trintellix,"Vortioxetine Hydrobromide",361,5063.62
FL,12,"32570",Trintellix,"Vortioxetine Hydrobromide",330,4568.39
TX,48,"48442",Trintellix,"Vortioxetine Hydrobromide",390,5522.31
MS,28,"38804",Trintellix,"Vortioxetine Hydrobromide",3060,42389.15
TN,47,"37363",Trintellix,"Vortioxetine Hydrobromide",750,9606.06
CA,06,"93389",Trintellix,"Vortioxetine Hydrobromide",8432,117751.85
NH,33,"03038",Trintellix,"Vortioxetine Hydrobromide",2774,39205.4
OH,39,"45013",Trintellix,"Vortioxetine Hydrobromide",406,5901.43
MI,26,"48060",Trintellix,"Vortioxetine Hydrobromide",930,13101.56
OH,39,"43623",Trintellix,"Vortioxetine Hydrobromide",930,11653.77
WV,54,"24740",Trintellix,"Vortioxetine Hydrobromide",330,4589.31
FL,12,"33511",Trintellix,"Vortioxetine Hydrobromide",1697,23304.28
FL,12,"34236",Trintellix,"Vortioxetine Hydrobromide",391,7097.91
AL,01,"35080",Trintellix,"Vortioxetine Hydrobromide",780,10201.5
TN,47,"37601",Trintellix,"Vortioxetine Hydrobromide",600,8352.72
PR,72,"00970",Trintellix,"Vortioxetine Hydrobromide",810,11252.57
GA,13,"30374",Trintellix,"Vortioxetine Hydrobromide",390,4761.6
KY,21,"40475",Trintellix,"Vortioxetine Hydrobromide",1110,15462.61
SC,45,"30353",Trintellix,"Vortioxetine Hydrobromide",923,12783.31
KY,21,"41858",Trintellix,"Vortioxetine Hydrobromide",1080,15115.62
RI,44,"02906",Trintellix,"Vortioxetine Hydrobromide",453,6573.64
CA,06,"90403",Trintellix,"Vortioxetine Hydrobromide",360,5061.74
IN,18,"46250",Trintellix,"Vortioxetine Hydrobromide",720,9828.01
SC,45,"31193",Trintellix,"Vortioxetine Hydrobromide",960,13398.51
NY,36,"10016",Trintellix,"Vortioxetine Hydrobromide",390,5508.62
CA,06,"90024",Trintellix,"Vortioxetine Hydrobromide",5266,71096.19
GA,13,"30909",Trintellix,"Vortioxetine Hydrobromide",390,5450.29
FL,12,"34952",Trintellix,"Vortioxetine Hydrobromide",810,10657.21
LA,22,"70808",Trintellix,"Vortioxetine Hydrobromide",1020,13611.95
MI,26,"49420",Trintellix,"Vortioxetine Hydrobromide",360,4582.8
GA,13,"31015",Trintellix,"Vortioxetine Hydrobromide",330,4756.95
PR,72,"00738",Trintellix,"Vortioxetine Hydrobromide",540,7322.32
CA,06,"90274",Trintellix,"Vortioxetine Hydrobromide",1290,17171.38
IA,19,"50314",Trintellix,"Vortioxetine Hydrobromide",330,4612.27
FL,12,"33173",Trintellix,"Vortioxetine Hydrobromide",365,5171.72
CA,06,"91740",Trintellix,"Vortioxetine Hydrobromide",360,4740.6
MO,29,"65202",Trintellix,"Vortioxetine Hydrobromide",706,14135.57
IN,18,"46260",Trintellix,"Vortioxetine Hydrobromide",480,6697.12
MO,29,"64157",Trintellix,"Vortioxetine Hydrobromide",364,5208.67
MI,26,"48099",Trintellix,"Vortioxetine Hydrobromide",273,3903.33
OH,39,"43616",Trintellix,"Vortioxetine Hydrobromide",845,11457.68
MN,27,"55440",Trintellix,"Vortioxetine Hydrobromide",2141,33814.08
PA,42,"24986",Trintellix,"Vortioxetine Hydrobromide",322,4608.45
SC,45,"29642",Trintellix,"Vortioxetine Hydrobromide",630,8496.74
KY,21,"41011",Trintellix,"Vortioxetine Hydrobromide",2658,37361.57
NY,36,"14228",Trintellix,"Vortioxetine Hydrobromide",186,2685.73
AL,01,"35976",Trintellix,"Vortioxetine Hydrobromide",450,6305.46
LA,22,"71201",Trintellix,"Vortioxetine Hydrobromide",2865,38558.64
NY,36,"14534",Trintellix,"Vortioxetine Hydrobromide",390,5115.18
OK,40,"73159",Trintellix,"Vortioxetine Hydrobromide",795,10577.33
TX,48,"76058",Trintellix,"Vortioxetine Hydrobromide",1736,23893.4
PA,42,"18036",Trintellix,"Vortioxetine Hydrobromide",1159,15370.52
IN,18,"47348",Trintellix,"Vortioxetine Hydrobromide",1981,27403.43
NC,37,"28640",Trintellix,"Vortioxetine Hydrobromide",840,11484.25
WA,53,"98498",Trintellix,"Vortioxetine Hydrobromide",1160,15276.81
NC,37,"30374",Trintellix,"Vortioxetine Hydrobromide",1410,19516
KY,21,"42003",Trintellix,"Vortioxetine Hydrobromide",607,8379.97
MS,28,"38120",Trintellix,"Vortioxetine Hydrobromide",551,7502.3
CA,06,"91356",Trintellix,"Vortioxetine Hydrobromide",690,9595.83
CO,08,"80042",Trintellix,"Vortioxetine Hydrobromide",930,12304.82
TX,48,"78028",Trintellix,"Vortioxetine Hydrobromide",690,9506.77
NH,33,"03060",Trintellix,"Vortioxetine Hydrobromide",999,13769.64
CA,06,"93274",Trintellix,"Vortioxetine Hydrobromide",2100,28472.89
NM,35,"88242",Trintellix,"Vortioxetine Hydrobromide",420,5848.01
MS,28,"38901",Trintellix,"Vortioxetine Hydrobromide",360,5063.38
GA,13,"31901",Trintellix,"Vortioxetine Hydrobromide",1750,24057.61
NY,36,"08854",Trintellix,"Vortioxetine Hydrobromide",360,4910.79
GA,13,"30720",Trintellix,"Vortioxetine Hydrobromide",2730,37881.81
GA,13,"31405",Trintellix,"Vortioxetine Hydrobromide",810,10581.22
PR,72,"00969",Trintellix,"Vortioxetine Hydrobromide",307,4190.92
OH,39,"44240",Trintellix,"Vortioxetine Hydrobromide",840,11444.07
CO,08,"80246",Trintellix,"Vortioxetine Hydrobromide",630,8497.05
WI,55,"54401",Trintellix,"Vortioxetine Hydrobromide",390,5455.99
CA,06,"93726",Trintellix,"Vortioxetine Hydrobromide",5520,75595.48
NC,37,"27215",Trintellix,"Vortioxetine Hydrobromide",450,8341.9
WI,55,"53039",Trintellix,"Vortioxetine Hydrobromide",2271,30693.06
MI,26,"49221",Trintellix,"Vortioxetine Hydrobromide",1348,17606.8
IL,17,"61822",Trintellix,"Vortioxetine Hydrobromide",360,5161.92
NC,37,"27713",Trintellix,"Vortioxetine Hydrobromide",1037,17285.24
TX,48,"75235",Trintellix,"Vortioxetine Hydrobromide",1597,22467.94
PA,42,"18848",Trintellix,"Vortioxetine Hydrobromide",510,7012.17
NJ,34,"07039",Trintellix,"Vortioxetine Hydrobromide",575,8636.57
NY,36,"10536",Trintellix,"Vortioxetine Hydrobromide",1196,16783.72
GA,13,"30080",Trintellix,"Vortioxetine Hydrobromide",2280,31337.38
MD,24,"21613",Trintellix,"Vortioxetine Hydrobromide",540,6988.29
HI,15,"96816",Trintellix,"Vortioxetine Hydrobromide",8193,113069.11
AL,01,"35601",Trintellix,"Vortioxetine Hydrobromide",5167,72354.6
NH,33,"03766",Trintellix,"Vortioxetine Hydrobromide",391,5463.88
NY,36,"10024",Trintellix,"Vortioxetine Hydrobromide",510,8398.83
WV,54,"25143",Trintellix,"Vortioxetine Hydrobromide",877,11793.3
CA,06,"94587",Trintellix,"Vortioxetine Hydrobromide",1020,17795.43
TN,47,"37912",Trintellix,"Vortioxetine Hydrobromide",690,9544.08
MO,29,"63353",Trintellix,"Vortioxetine Hydrobromide",1140,16035.4
TX,48,"78620",Trintellix,"Vortioxetine Hydrobromide",360,4870.04
WV,54,"26505",Trintellix,"Vortioxetine Hydrobromide",1020,12952.62
PA,42,"16603",Trintellix,"Vortioxetine Hydrobromide",810,10866.43
NY,36,"11374",Trintellix,"Vortioxetine Hydrobromide",330,4656.81
MD,24,"21093",Trintellix,"Vortioxetine Hydrobromide",630,8562.22
CA,06,"92231",Trintellix,"Vortioxetine Hydrobromide",1410,15966.19
OH,39,"43614",Trintellix,"Vortioxetine Hydrobromide",2564,34591.86
MD,24,"21801",Trintellix,"Vortioxetine Hydrobromide",2747,39004.47
NY,36,"10949",Trintellix,"Vortioxetine Hydrobromide",1665,24306.68
MO,29,"64735",Trintellix,"Vortioxetine Hydrobromide",321,4673.14
IN,18,"46706",Trintellix,"Vortioxetine Hydrobromide",1714,23919.49
TX,48,"77954",Trintellix,"Vortioxetine Hydrobromide",330,4424.64
NJ,34,"07871",Trintellix,"Vortioxetine Hydrobromide",720,10039.1
WI,55,"54220",Trintellix,"Vortioxetine Hydrobromide",380,5043.49
WI,55,"54305",Trintellix,"Vortioxetine Hydrobromide",2724,36827.87
GA,13,"31217",Trintellix,"Vortioxetine Hydrobromide",360,5018.65
OH,39,"44117",Trintellix,"Vortioxetine Hydrobromide",1175,16110.49
MA,25,"02445",Trintellix,"Vortioxetine Hydrobromide",715,9878.98
SC,45,"29053",Trintellix,"Vortioxetine Hydrobromide",4170,58340.1
NC,37,"28607",Trintellix,"Vortioxetine Hydrobromide",1730,23987.93
NC,37,"28037",Trintellix,"Vortioxetine Hydrobromide",420,5962
AL,01,"35631",Trintellix,"Vortioxetine Hydrobromide",390,5392.39
IN,18,"47130",Trintellix,"Vortioxetine Hydrobromide",404,5612.03
WI,55,"75702",Trintellix,"Vortioxetine Hydrobromide",1132,15682.24
TX,48,"78213",Trintellix,"Vortioxetine Hydrobromide",390,5291.44
MA,25,"01610",Trintellix,"Vortioxetine Hydrobromide",1800,24243.97
MN,27,"55419",Trintellix,"Vortioxetine Hydrobromide",390,5408.89
MA,25,"94305",Trintellix,"Vortioxetine Hydrobromide",690,9678.71
LA,22,"70578",Trintellix,"Vortioxetine Hydrobromide",630,8406.25
MI,26,"48503",Trintellix,"Vortioxetine Hydrobromide",598,8266.33
CA,06,"95618",Trintellix,"Vortioxetine Hydrobromide",2520,35273.17
PA,42,"15501",Trintellix,"Vortioxetine Hydrobromide",348,10002.25
KY,21,"42104",Trintellix,"Vortioxetine Hydrobromide",780,10312.06
OH,39,"44308",Trintellix,"Vortioxetine Hydrobromide",1422,19736.37
KS,20,"67301",Trintellix,"Vortioxetine Hydrobromide",734,10243.81
IN,18,"46545",Trintellix,"Vortioxetine Hydrobromide",750,10373.92
OH,39,"45801",Trintellix,"Vortioxetine Hydrobromide",709,9866.73
WI,55,"54403",Trintellix,"Vortioxetine Hydrobromide",410,7196.07
ME,23,"03909",Trintellix,"Vortioxetine Hydrobromide",1290,18608.3
HI,15,"96744",Trintellix,"Vortioxetine Hydrobromide",1136,15725.08
IL,17,"63011",Trintellix,"Vortioxetine Hydrobromide",1770,24443.39
NV,32,"89002",Trintellix,"Vortioxetine Hydrobromide",523,9762.81
LA,22,"70778",Trintellix,"Vortioxetine Hydrobromide",390,5485.23
CO,08,"45229",Trintellix,"Vortioxetine Hydrobromide",364,5216.9
MI,26,"49727",Trintellix,"Vortioxetine Hydrobromide",360,5090.66
OH,39,"45662",Trintellix,"Vortioxetine Hydrobromide",690,9592.53
MT,30,"59501",Trintellix,"Vortioxetine Hydrobromide",420,8358.38
MS,28,"39503",Trintellix,"Vortioxetine Hydrobromide",600,8336.54
KY,21,"40223",Trintellix,"Vortioxetine Hydrobromide",1620,22781.58
TN,47,"38242",Trintellix,"Vortioxetine Hydrobromide",570,7768.08
NC,37,"27534",Trintellix,"Vortioxetine Hydrobromide",360,4555.72
ID,16,"83642",Trintellix,"Vortioxetine Hydrobromide",1475,19999.27
LA,22,"70601",Trintellix,"Vortioxetine Hydrobromide",420,5483.66
MO,29,"63021",Trintellix,"Vortioxetine Hydrobromide",920,12646.85
FL,12,"32327",Trintellix,"Vortioxetine Hydrobromide",360,4824.28
TN,47,"38063",Trintellix,"Vortioxetine Hydrobromide",360,5061.74
MO,29,"65401",Trintellix,"Vortioxetine Hydrobromide",630,8803.65
TX,48,"77702",Trintellix,"Vortioxetine Hydrobromide",330,4565.1
TX,48,"78723",Trintellix,"Vortioxetine Hydrobromide",515,7238.28
TX,48,"77584",Trintellix,"Vortioxetine Hydrobromide",330,4658.39
MD,24,"21502",Trintellix,"Vortioxetine Hydrobromide",450,5911.36
MI,26,"49503",Trintellix,"Vortioxetine Hydrobromide",330,4407.12
VA,51,"23229",Trintellix,"Vortioxetine Hydrobromide",720,9553.32
NY,36,"14210",Trintellix,"Vortioxetine Hydrobromide",640,9728.16
AR,05,"72730",Trintellix,"Vortioxetine Hydrobromide",2580,35619.8
VA,51,"22206",Trintellix,"Vortioxetine Hydrobromide",720,9975.84
PA,42,"16354",Trintellix,"Vortioxetine Hydrobromide",690,8905.54
OH,39,"44145",Trintellix,"Vortioxetine Hydrobromide",351,4761.73
CA,06,"92507",Trintellix,"Vortioxetine Hydrobromide",1140,15468.23
GA,13,"30513",Trintellix,"Vortioxetine Hydrobromide",750,10448.71
MO,29,"65301",Trintellix,"Vortioxetine Hydrobromide",162,2219.12
LA,22,"70578",Trintellix,"Vortioxetine Hydrobromide",574,8140.46
PA,42,"18603",Trintellix,"Vortioxetine Hydrobromide",330,4250.91
MI,26,"49525",Trintellix,"Vortioxetine Hydrobromide",330,4399.45
IA,19,"52405",Trintellix,"Vortioxetine Hydrobromide",4936,70950.96
IA,19,"51503",Trintellix,"Vortioxetine Hydrobromide",1449,20316.69
NJ,34,"08759",Trintellix,"Vortioxetine Hydrobromide",360,4700.44
PA,42,"16335",Trintellix,"Vortioxetine Hydrobromide",480,6790.69
SC,45,"29620",Trintellix,"Vortioxetine Hydrobromide",330,4381.96
KY,21,"40701",Trintellix,"Vortioxetine Hydrobromide",990,13987.67
IN,18,"47591",Trintellix,"Vortioxetine Hydrobromide",314,5924.37
TX,48,"77057",Trintellix,"Vortioxetine Hydrobromide",1050,14320.22
CA,06,"95865",Trintellix,"Vortioxetine Hydrobromide",330,4589.31
CA,06,"92648",Trintellix,"Vortioxetine Hydrobromide",450,5805.06
KS,20,"67070",Trintellix,"Vortioxetine Hydrobromide",420,5748.94
CO,08,"80525",Trintellix,"Vortioxetine Hydrobromide",360,5155.92
NC,37,"28501",Trintellix,"Vortioxetine Hydrobromide",784,11063.35
NJ,34,"08053",Trintellix,"Vortioxetine Hydrobromide",6275,83602
MA,25,"02738",Trintellix,"Vortioxetine Hydrobromide",390,5425.83
TN,47,"37939",Trintellix,"Vortioxetine Hydrobromide",1704,23029.59
NE,31,"68803",Trintellix,"Vortioxetine Hydrobromide",990,14448.83
NY,36,"11743",Trintellix,"Vortioxetine Hydrobromide",390,5463.1
WV,54,"24970",Trintellix,"Vortioxetine Hydrobromide",266,3871.18
AR,05,"72903",Trintellix,"Vortioxetine Hydrobromide",390,5448.03
CA,06,"90048",Trintellix,"Vortioxetine Hydrobromide",4184,58028.57
MI,26,"48532",Trintellix,"Vortioxetine Hydrobromide",3367,46685.91
WI,55,"53066",Trintellix,"Vortioxetine Hydrobromide",600,7749.25
MA,25,"02476",Trintellix,"Vortioxetine Hydrobromide",750,9877.18
NE,31,"68506",Trintellix,"Vortioxetine Hydrobromide",303,4382.47
PA,42,"19148",Trintellix,"Vortioxetine Hydrobromide",1350,18212.16
CA,06,"95758",Trintellix,"Vortioxetine Hydrobromide",860,12995.73
MI,26,"49548",Trintellix,"Vortioxetine Hydrobromide",1037,14511.6
RI,44,"02886",Trintellix,"Vortioxetine Hydrobromide",360,4780.32
MI,26,"49841",Trintellix,"Vortioxetine Hydrobromide",540,7155.96
NJ,34,"08854",Trintellix,"Vortioxetine Hydrobromide",356,5156.33
LA,22,"70458",Trintellix,"Vortioxetine Hydrobromide",810,11128.11
NJ,34,"08093",Trintellix,"Vortioxetine Hydrobromide",390,5115.84
MI,26,"48823",Trintellix,"Vortioxetine Hydrobromide",2817,39266.46
CA,06,"93130",Trintellix,"Vortioxetine Hydrobromide",360,5065.68
SC,45,"29171",Trintellix,"Vortioxetine Hydrobromide",360,4998.36
MO,29,"63664",Trintellix,"Vortioxetine Hydrobromide",1279,17105.49
FL,12,"33542",Trintellix,"Vortioxetine Hydrobromide",780,11001.37
TN,47,"37912",Trintellix,"Vortioxetine Hydrobromide",420,5634.26
GA,13,"30106",Trintellix,"Vortioxetine Hydrobromide",540,7442.15
TN,47,"37203",Trintellix,"Vortioxetine Hydrobromide",630,8463.72
FL,12,"33331",Trintellix,"Vortioxetine Hydrobromide",690,9272.37
IN,18,"47905",Trintellix,"Vortioxetine Hydrobromide",420,5705.26
